id_client,nom,prenom,date_naissance,nationalite,pays_residence,risque_pays,classification_pays,profession,secteur_activite,segment,patrimoine_declare,revenus_declare,structure_juridique,est_pep,type_pep,est_mep,est_sous_sanctions,est_declare_crf,screening_worldcheck,screening_dowjones,date_entree_relation
CLI_0433,Fontaine,Édouard,1990-04-13,Belgium,Belgium,0,FAIBLE,Rentier,Patrimoine,mass_affluent,397216.7,45612.51,physique,False,,False,False,False,hit,clear,2017-05-21
CLI_0434,Rousseau,Véronique,1953-05-10,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,3276477.86,389598.15,physique,False,,False,False,False,clear,clear,2016-12-11
CLI_0435,Pascal,Marie,1983-05-20,Luxembourg,Luxembourg,0,FAIBLE,Banquier privé,Finance,HNWI,5675390.54,298761.3,physique,False,,False,False,False,clear,clear,2017-03-10
CLI_0436,Schneider,Benjamin,1967-11-17,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,455721.84,45868.69,physique,False,,False,False,False,clear,clear,2023-04-28
CLI_0437,Faure,Charles,1979-08-01,Monaco,Belgium,0,FAIBLE,Notaire,Juridique,HNWI,6199820.4,475577.24,physique,False,,False,False,False,clear,clear,2024-01-20
CLI_0438,Tessier,Lorraine,1975-09-06,Sweden,Sweden,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,254729.99,23476.2,physique,False,,False,False,False,clear,clear,2021-09-18
CLI_0439,Didier,Hélène,1983-05-08,France,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,223831.1,21746.19,physique,False,,False,False,False,hit,clear,2020-01-17
CLI_0440,Riou,Bertrand,1988-02-27,Belgium,Belgium,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1907142.51,171644.43,physique,False,,False,False,False,clear,clear,2022-12-08
CLI_0441,Monnier,Henriette,1949-06-05,Belgium,Belgium,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,515878.31,46425.51,physique,False,,False,False,False,pending,clear,2018-02-17
CLI_0442,Fontaine,Raymond,1986-02-27,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1937896.52,154349.28,physique,False,,False,False,False,clear,clear,2017-11-04
CLI_0443,Roux,Michelle,1967-06-04,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1000000.0,80832.44,moral,False,,False,False,False,clear,clear,2022-02-21
CLI_0444,Sauvage,Manon,1950-07-30,Denmark,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1862845.98,206426.93,physique,False,,False,False,False,clear,clear,2024-09-09
CLI_0445,Picard,Simone,1994-01-11,France,France,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,262554.04,26918.32,physique,False,,False,False,False,clear,pending,2021-06-23
CLI_0446,Roche,Robert,1970-08-19,Belgium,Belgium,0,FAIBLE,Directeur financier,Finance,HNWI,3168506.14,221418.21,physique,False,,False,False,False,clear,clear,2023-04-22
CLI_0447,Dumas,Lucie,1974-10-08,Belgium,Belgium,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,512286.49,29483.32,physique,False,,False,False,False,clear,clear,2020-04-24
CLI_0448,Robert,Margaud,1951-07-11,Norway,Norway,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1026929.82,64747.12,physique,False,,False,False,False,clear,clear,2024-01-12
CLI_0449,Maillot,Yves,1949-05-04,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1383729.79,135469.63,physique,False,,False,False,False,clear,pending,2021-04-23
CLI_0450,Marie,Jacques,1963-03-26,France,Norway,0,FAIBLE,Entrepreneur tech,Technologie,mass_affluent,289616.99,33722.47,physique,False,,False,False,False,clear,clear,2022-06-15
CLI_0451,Gaudin,Constance,1989-08-18,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1897645.82,126810.67,physique,False,,False,False,False,hit,clear,2016-11-05
CLI_0452,Rémy,Caroline,1961-04-19,Italy,France,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,648266.35,46435.25,physique,False,,False,False,False,clear,clear,2024-01-04
CLI_0453,Collet,Philippe,1958-05-21,Monaco,Monaco,19,INTERDIT,Parlementaire,Politique,mass_affluent,298256.63,26548.96,physique,True,PPE1,False,False,False,clear,clear,2024-10-29
CLI_0454,Mace,Jeannine,1995-06-07,Sweden,Sweden,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,2821650.52,288352.03,physique,False,,False,False,False,clear,clear,2018-04-16
CLI_0455,Guichard,Gilles,1979-07-01,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,357859.94,32097.54,moral,False,,False,False,False,clear,clear,2017-07-01
CLI_0456,Ramos,Claude,1946-12-02,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,1138234.59,71570.32,physique,False,,False,False,False,clear,clear,2022-01-30
CLI_0457,Schneider,Louis,1959-02-16,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1839636.85,219242.47,moral,False,,False,False,False,clear,clear,2018-02-06
CLI_0458,Perrier,Michel,1980-06-19,Denmark,Denmark,0,FAIBLE,Rentier,Patrimoine,HNWI,1000000.0,104335.03,physique,False,,False,False,False,clear,clear,2019-08-05
CLI_0459,Perez,Gilbert,1965-08-31,France,France,0,FAIBLE,Héritier,Patrimoine,HNWI,1345727.73,116332.02,physique,False,,False,False,False,clear,clear,2021-06-12
CLI_0460,Auger,Olivie,1972-09-20,Monaco,Monaco,19,INTERDIT,Avocat d'affaires,Juridique,HNWI,1000000.0,117381.46,physique,False,,False,False,False,clear,clear,2019-04-03
CLI_0461,Grondin,Suzanne,1984-06-21,Italy,Italy,0,FAIBLE,Entrepreneur tech,Technologie,mass_affluent,970813.88,58206.87,physique,False,,False,False,False,clear,clear,2018-07-05
CLI_0462,Grenier,Robert,1971-03-12,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,2032311.73,105159.63,physique,False,,False,False,False,clear,clear,2021-07-31
CLI_0463,Pinto,Lucy,1985-01-11,Sweden,Sweden,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1214924.08,71252.98,physique,False,,False,False,False,clear,clear,2023-05-11
CLI_0464,Thierry,Astrid,1974-08-16,Belgium,Belgium,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,2303144.54,122235.77,moral,False,,False,False,False,clear,clear,2021-06-10
CLI_0465,Perrin,Étienne,1991-09-04,Finland,Finland,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1832827.41,190255.05,physique,False,,False,False,False,clear,clear,2020-01-09
CLI_0466,Diaz,Alix,1945-12-14,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,404987.77,20412.41,physique,False,,False,False,False,clear,clear,2017-05-30
CLI_0467,Marty,Denis,1963-01-24,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,3047757.68,286502.87,physique,False,,False,False,False,clear,clear,2017-03-17
CLI_0468,Lefort,Thérèse,1947-11-01,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,598991.74,68540.79,physique,False,,False,False,False,clear,clear,2023-12-30
CLI_0469,Imbert,Claire,1970-10-28,Portugal,Belgium,0,FAIBLE,Expert comptable,Finance,HNWI,1367711.14,140126.71,physique,False,,False,False,False,clear,clear,2018-05-06
CLI_0470,Normand,Catherine,1985-11-20,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,1325005.58,78729.45,physique,False,,False,False,False,clear,clear,2021-05-09
CLI_0471,Brun,Marthe,1954-11-20,Belgium,Belgium,0,FAIBLE,Directeur financier,Finance,mass_affluent,396320.82,22248.22,physique,False,,False,False,False,clear,clear,2017-01-20
CLI_0472,Didier,Thierry,1978-04-25,Portugal,Portugal,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,176174.72,10408.39,physique,False,,False,False,False,clear,clear,2020-08-12
CLI_0473,Leclercq,Marie,1954-08-22,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1000000.0,82541.99,moral,False,,False,False,False,clear,clear,2021-07-01
CLI_0474,Besnard,Aurélie,1952-11-23,Belgium,Belgium,0,FAIBLE,Médecin chirurgien,Santé,HNWI,5161882.97,330789.46,physique,False,,False,False,False,clear,clear,2018-01-30
CLI_0475,Guyot,Christophe,1971-07-15,Belgium,Belgium,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,6271194.47,735033.52,physique,False,,True,False,False,clear,clear,2022-09-06
CLI_0476,Bonnet,Luce,1979-05-02,Luxembourg,Luxembourg,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,400466.58,45030.1,physique,False,,False,False,False,clear,clear,2020-02-02
CLI_0477,Delmas,Jacqueline,1992-03-31,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,557168.39,28588.47,physique,False,,False,False,False,clear,clear,2017-03-01
CLI_0478,Richard,Laure,1988-05-19,Italy,Italy,0,FAIBLE,Dirigeant PME,Industrie,HNWI,2465425.85,268653.52,physique,False,,False,False,False,clear,clear,2020-05-18
CLI_0479,Guilbert,Charles,1958-01-16,Sweden,Sweden,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,17110734.38,1906023.07,physique,False,,False,False,False,clear,clear,2019-11-11
CLI_0480,Guillon,Adrienne,1957-06-16,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,692338.28,35825.35,physique,False,,False,False,False,clear,clear,2023-05-20
CLI_0481,Cohen,Antoinette,1958-03-02,Belgium,Luxembourg,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1812935.09,209687.1,physique,False,,False,False,False,clear,clear,2019-03-20
CLI_0482,Moreau,Adrienne,1958-12-09,Spain,France,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,301879.69,33518.08,physique,False,,False,False,False,clear,clear,2017-11-06
CLI_0483,Collin,Noël,1988-05-26,Italy,Italy,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1000000.0,63478.19,physique,False,,False,False,False,clear,clear,2024-07-16
CLI_0484,Lemaître,Danielle,1946-08-30,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,479925.16,42222.38,physique,False,,False,False,False,clear,clear,2022-01-26
CLI_0485,Albert,Louise,1962-05-21,Italy,Italy,0,FAIBLE,Notaire,Juridique,HNWI,1167709.25,69017.67,physique,False,,False,False,False,clear,clear,2024-04-19
CLI_0486,Pruvost,Théophile,1961-11-04,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1000000.0,93142.07,physique,False,,False,False,False,clear,clear,2024-09-25
CLI_0487,Hoarau,Pénélope,1950-06-12,Belgium,Belgium,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1260979.02,133871.25,physique,False,,False,False,False,clear,clear,2021-09-29
CLI_0488,Nguyen,Dominique,1971-01-24,Belgium,Belgium,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1000000.0,75441.45,physique,False,,False,False,False,clear,clear,2019-10-23
CLI_0489,Vincent,Yves,1955-04-01,Finland,Finland,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,868789.94,53826.84,physique,False,,False,False,False,clear,clear,2021-01-03
CLI_0490,Martel,Arthur,1964-07-10,France,France,0,FAIBLE,Banquier privé,Finance,HNWI,3675309.22,286884.18,physique,False,,False,False,False,clear,clear,2021-01-17
CLI_0491,Marin,Martine,1957-10-03,Norway,Norway,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1971724.6,145817.04,physique,False,,False,False,False,clear,clear,2024-01-11
CLI_0492,Turpin,François,1953-03-01,Portugal,Portugal,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,799688.58,85999.8,physique,False,,False,False,False,clear,clear,2024-09-14
CLI_0493,Carre,Robert,1975-01-11,France,France,0,FAIBLE,Banquier privé,Finance,HNWI,2093102.17,136538.97,physique,False,,False,False,False,clear,clear,2024-06-13
CLI_0494,Michel,Gilbert,1953-03-28,Italy,Italy,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1085011.41,69111.61,physique,False,,False,False,False,clear,clear,2023-01-14
CLI_0495,Voisin,Claude,1987-01-23,Sweden,Sweden,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,5758495.81,522818.95,moral,False,,False,False,False,clear,clear,2024-04-07
CLI_0496,Martel,Alain,1977-11-18,Norway,Finland,0,FAIBLE,Dirigeant PME,Industrie,HNWI,2891358.53,217277.28,physique,False,,False,False,False,clear,clear,2021-10-16
CLI_0497,Ferreira,Geneviève,1951-05-22,Portugal,Portugal,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1000000.0,62138.71,physique,False,,False,False,False,clear,clear,2020-06-18
CLI_0498,Boulay,Virginie,1950-09-04,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1735425.05,88679.43,physique,False,,False,False,False,clear,clear,2021-03-19
CLI_0499,Barbier,Aimée,1993-03-26,Denmark,Denmark,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1074179.02,85718.72,physique,False,,False,False,False,clear,clear,2022-03-06
CLI_0500,Bazin,Manon,1978-08-05,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1000000.0,85121.02,physique,False,,False,False,False,clear,clear,2018-03-10
CLI_0501,Le Goff,Monique,1982-08-20,Norway,Norway,0,FAIBLE,Notaire,Juridique,mass_affluent,640798.94,64793.09,physique,False,,False,False,False,clear,clear,2023-10-06
CLI_0502,Didier,Lucie,1977-12-17,France,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,7546478.95,884664.47,physique,False,,False,False,False,clear,clear,2016-08-16
CLI_0503,Tanguy,Jacques,1969-04-06,Norway,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1000000.0,90177.57,physique,False,,False,False,False,clear,hit,2019-05-05
CLI_0504,Gaudin,Arthur,1956-11-09,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,2940465.52,276553.73,physique,False,,False,False,False,clear,clear,2023-07-09
CLI_0505,Vasseur,Thibaut,1963-10-01,Belgium,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1257391.89,87325.13,physique,False,,False,False,False,clear,clear,2020-10-26
CLI_0506,Leroy,Olivie,1947-06-05,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1409875.88,87804.19,physique,False,,False,False,False,clear,clear,2023-05-18
CLI_0507,Renault,Brigitte,1986-06-29,Portugal,Belgium,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1309720.42,134499.5,physique,False,,False,False,False,clear,clear,2022-01-17
CLI_0508,Nguyen,Catherine,1974-07-23,Portugal,Portugal,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1082957.69,62941.07,physique,False,,False,False,False,clear,clear,2022-09-12
CLI_0509,Rousseau,Hortense,1984-07-22,Portugal,Portugal,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,2051260.7,178728.29,physique,False,,False,False,False,clear,clear,2023-03-18
CLI_0510,Meyer,Élise,1955-04-27,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1108296.73,129596.3,physique,False,,False,False,False,clear,clear,2018-11-09
CLI_0511,Hardy,Nath,1945-11-02,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,2396020.46,242961.13,physique,False,,False,False,False,clear,clear,2021-09-19
CLI_0512,Petit,Anne,1992-03-22,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1914244.0,166096.08,physique,False,,False,False,False,clear,clear,2017-10-05
CLI_0513,Lopez,Margot,1984-02-04,Italy,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,402085.8,38063.77,physique,False,,False,False,False,clear,clear,2016-07-25
CLI_0514,Benard,Camille,1980-05-01,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,1050425.04,71148.97,moral,False,,False,False,False,clear,clear,2024-06-15
CLI_0515,Blot,Gabriel,1975-09-10,Luxembourg,Luxembourg,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1324121.88,138570.93,physique,False,,False,False,False,clear,clear,2024-03-19
CLI_0516,Clerc,Théodore,1954-12-20,Monaco,Monaco,19,INTERDIT,Entrepreneur tech,Technologie,mass_affluent,598484.85,37399.89,physique,False,,False,False,False,clear,clear,2021-05-24
CLI_0517,Pires,Benoît,1986-09-19,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,2815476.37,284160.85,physique,False,,False,False,False,clear,clear,2020-12-23
CLI_0518,Camus,Étienne,1958-01-22,Sweden,Belgium,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1000200.79,90242.93,physique,False,,False,False,False,clear,clear,2020-11-07
CLI_0519,Jacquet,Arnaude,1996-06-23,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,2125531.86,208829.87,physique,False,,False,False,False,clear,clear,2024-08-14
CLI_0520,Seguin,Susan,1979-01-07,Spain,Spain,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,597527.06,52238.11,moral,False,,False,False,False,clear,clear,2022-03-29
CLI_0521,Devaux,Simone,1991-05-26,Italy,Italy,0,FAIBLE,Directeur financier,Finance,mass_affluent,226893.92,17540.56,physique,False,,False,False,False,clear,clear,2022-10-01
CLI_0522,Pottier,Colette,1963-03-02,Sweden,Sweden,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,549818.82,42453.56,physique,False,,False,False,False,clear,clear,2017-05-19
CLI_0523,Legros,Catherine,1969-07-26,Germany,Germany,0,FAIBLE,Banquier privé,Finance,mass_affluent,339405.38,17987.47,physique,False,,False,False,False,clear,clear,2022-03-15
CLI_0524,Pasquier,Zacharie,1968-07-14,France,France,0,FAIBLE,Directeur financier,Finance,mass_affluent,555842.06,33301.24,physique,False,,False,False,False,clear,clear,2018-12-08
CLI_0525,Barbe,Anne,1949-01-19,Finland,France,0,FAIBLE,Directeur financier,Finance,mass_affluent,326014.24,18521.02,physique,False,,False,False,False,clear,clear,2022-08-29
CLI_0526,Brunet,Roland,1991-12-09,Finland,Finland,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1000000.0,106806.47,physique,False,,False,False,False,clear,clear,2019-04-01
CLI_0527,Hardy,Arnaude,1980-08-12,Norway,Norway,0,FAIBLE,Notaire,Juridique,HNWI,1000000.0,73485.26,physique,False,,False,False,False,clear,clear,2021-11-07
CLI_0528,Fabre,Aurélie,1967-04-14,Belgium,Belgium,0,FAIBLE,Notaire,Juridique,HNWI,2050633.78,193279.66,physique,False,,False,False,False,clear,clear,2019-06-17
CLI_0529,Mace,Valentine,1993-08-06,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,2378084.17,253310.73,physique,False,,False,False,False,clear,clear,2019-12-14
CLI_0530,Guillou,Virginie,1995-06-09,Belgium,Belgium,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1052815.29,105496.21,physique,False,,False,False,False,clear,clear,2020-07-06
CLI_0531,Delaunay,François,1960-09-11,France,France,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,571167.04,63051.8,moral,False,,False,False,False,clear,clear,2025-04-19
CLI_0532,Hervé,Anouk,1993-07-06,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,227610.7,13925.94,physique,False,,False,False,False,clear,clear,2018-03-24
CLI_0533,Evrard,Adélaïde,1974-11-06,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1893133.86,217218.74,physique,False,,False,False,False,clear,clear,2022-03-21
CLI_0534,Léger,Élise,1981-07-30,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,1000000.0,112886.09,physique,False,,False,False,False,clear,clear,2019-08-17
CLI_0535,Pires,Lucy,1990-11-06,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1256341.8,141130.18,physique,False,,False,False,False,clear,clear,2023-07-17
CLI_0536,Rolland,Auguste,1972-07-16,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,2049648.9,107087.23,moral,False,,False,False,False,clear,clear,2020-03-20
CLI_0537,Chauveau,Marcel,1993-03-12,France,France,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,313587.8,29684.2,physique,False,,False,False,False,clear,hit,2021-04-01
CLI_0538,Pinto,Théodore,1991-10-03,Finland,Finland,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1514825.97,124811.67,moral,False,,False,False,False,clear,clear,2020-06-07
CLI_0539,Launay,Alphonse,1955-10-20,Denmark,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,4010413.72,317801.34,moral,False,,False,False,False,pending,clear,2020-11-26
CLI_0540,Laporte,Émile,1971-02-13,Belgium,Belgium,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1324010.16,88491.28,physique,False,,False,False,False,clear,clear,2017-06-29
CLI_0541,Jean,Frédéric,1980-06-24,Luxembourg,Luxembourg,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,3558979.76,218258.7,physique,False,,False,False,False,clear,clear,2017-08-09
CLI_0542,Delannoy,Christiane,1952-01-06,Norway,Norway,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1000000.0,99273.14,physique,False,,False,False,False,clear,clear,2021-03-09
CLI_0543,Weiss,Valérie,1987-02-04,Belgium,Belgium,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,2872987.32,303426.28,physique,False,,False,False,False,clear,clear,2021-02-26
CLI_0544,Étienne,Vincent,1994-06-10,Portugal,Portugal,0,FAIBLE,Dirigeant PME,Industrie,HNWI,5438957.88,449120.32,physique,False,,False,False,False,clear,clear,2017-03-14
CLI_0545,Pinto,Philippine,1978-03-26,Portugal,Portugal,0,FAIBLE,Notaire,Juridique,mass_affluent,164611.3,13744.14,physique,False,,False,False,False,clear,clear,2022-12-04
CLI_0546,Da Silva,Joséphine,1995-10-17,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1135034.18,61078.69,physique,False,,False,False,False,clear,clear,2023-08-15
CLI_0547,Masse,Richard,1985-07-07,Finland,Finland,0,FAIBLE,Médecin chirurgien,Santé,HNWI,2969637.62,314761.6,physique,False,,False,False,False,clear,clear,2021-04-22
CLI_0548,Paris,Jacqueline,1995-02-05,Finland,France,0,FAIBLE,Rentier,Patrimoine,mass_affluent,407901.84,22592.18,physique,False,,False,False,False,clear,clear,2023-05-06
CLI_0549,Antoine,Laurence,1982-12-05,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,513219.21,30404.09,physique,False,,False,False,False,clear,clear,2020-03-26
CLI_0550,Barbe,Valérie,1946-05-11,France,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,347460.38,31448.4,moral,False,,False,False,False,clear,clear,2020-05-21
CLI_0551,Marin,Denis,1975-09-13,Belgium,Belgium,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,2106656.92,143675.1,physique,False,,False,False,False,hit,clear,2025-01-23
CLI_0552,Leroy,Amélie,1983-02-05,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,415704.15,26089.44,physique,False,,False,False,False,clear,clear,2022-02-23
CLI_0553,Laine,Auguste,1987-09-30,Italy,Italy,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,4490378.0,282511.06,physique,False,,False,False,False,clear,clear,2019-11-16
CLI_0554,Cousin,Élisabeth,1963-02-08,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,489807.79,41613.67,physique,False,,False,False,False,clear,clear,2020-02-16
CLI_0555,Benard,Olivier,1945-08-03,Germany,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,2511327.02,296016.12,physique,False,,False,False,False,pending,clear,2023-03-13
CLI_0556,Maillard,Capucine,1946-06-11,Germany,Italy,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1486130.21,88810.59,physique,False,,False,False,False,clear,clear,2020-01-21
CLI_0557,Marin,Benjamin,1975-05-15,Finland,Finland,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,364017.6,38108.94,physique,False,,False,False,False,clear,clear,2021-09-28
CLI_0558,Guillot,Margot,1989-09-20,Finland,Finland,0,FAIBLE,Directeur financier,Finance,HNWI,1464770.7,135279.55,physique,False,,False,False,False,clear,clear,2018-12-03
CLI_0559,Joly,Luce,1960-05-24,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,2613279.49,212173.01,physique,False,,False,False,False,clear,clear,2018-10-06
CLI_0560,Besson,Jacques,1986-09-06,Portugal,Portugal,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,373848.61,29531.63,physique,False,,False,False,False,clear,clear,2022-08-14
CLI_0561,Dos Santos,Geneviève,1971-06-27,France,France,0,FAIBLE,Haut fonctionnaire,Politique,HNWI,2428641.0,136468.69,physique,True,PPE1,False,False,False,clear,clear,2023-12-02
CLI_0562,Lemoine,Marguerite,1946-04-18,Belgium,Belgium,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,999999.0,84340.91,physique,False,,False,False,False,clear,clear,2019-02-09
CLI_0563,Leconte,Matthieu,1979-06-17,Finland,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,3648356.29,395470.93,physique,False,,False,False,False,clear,clear,2019-12-26
CLI_0564,Julien,Alfred,1970-07-07,France,France,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,388322.16,45800.18,physique,False,,False,False,False,clear,clear,2016-09-08
CLI_0565,Maillot,Zoé,1969-12-14,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,4596702.45,414937.24,physique,False,,False,False,False,clear,clear,2023-05-17
CLI_0566,Lopez,Victoire,1962-08-19,France,France,0,FAIBLE,Rentier,Patrimoine,mass_affluent,375784.02,43914.48,physique,False,,False,False,False,clear,clear,2021-07-31
CLI_0567,Gilbert,Hugues,1990-08-19,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1000000.0,111071.02,physique,False,,False,False,False,clear,clear,2019-01-19
CLI_0568,Lejeune,Jacques,1978-10-23,Belgium,Belgium,0,FAIBLE,Directeur financier,Finance,HNWI,1000000.0,69699.24,physique,False,,False,False,False,clear,clear,2022-10-26
CLI_0569,Bègue,Nicole,1977-05-29,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1000000.0,108199.13,physique,False,,False,False,False,clear,clear,2024-05-02
CLI_0570,Rossi,Michelle,1990-11-24,Portugal,Portugal,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,384382.95,27602.59,physique,False,,False,False,False,clear,clear,2024-02-03
CLI_0571,Gallet,Camille,1954-03-15,Belgium,Belgium,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,2008488.22,220887.64,physique,False,,False,False,False,clear,clear,2024-12-10
CLI_0572,Lambert,Renée,1961-02-14,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,6410873.68,339623.64,physique,False,,False,False,False,clear,clear,2022-01-25
CLI_0573,Carlier,Georges,1947-01-18,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,504221.51,57686.4,physique,False,,False,False,False,clear,clear,2022-10-27
CLI_0574,Giraud,Léon,1968-02-19,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1700834.6,186853.12,moral,False,,False,False,False,clear,clear,2017-01-31
CLI_0575,Cohen,Auguste,1984-09-24,France,France,0,FAIBLE,Banquier privé,Finance,HNWI,3543352.63,364190.22,physique,False,,False,False,False,clear,clear,2024-10-31
CLI_0576,Fournier,Zacharie,1963-02-05,Spain,Luxembourg,0,FAIBLE,Rentier,Patrimoine,HNWI,1000000.0,62659.4,physique,False,,False,False,False,clear,clear,2022-02-11
CLI_0577,Lombard,Jules,1971-04-01,France,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,486137.03,36600.06,physique,False,,False,False,False,clear,clear,2017-06-05
